properties,building_id,total_pixels,valid_pixels,valid_pixel_pct,mean_pre_vv,mean_post_vv,mean_change_vv,median_change_vv,std_change_vv,mean_pre_vh,mean_post_vh,mean_change_vh,median_change_vh,std_change_vh
"{'osm_id': 28066870, 'osm_type': 'yes'}",chennai_bld_000001,27,27,100.0,-2.3047827261465565,-3.697609512894242,-1.392827069317853,-0.9575084447860718,3.0519010045940553,-9.807072392216435,-11.216503002025464,-1.4094313162344474,-1.44219970703125,2.17788868016704
"{'osm_id': 30681102, 'osm_type': 'commercial'}",chennai_bld_000002,13,13,100.0,-2.8366367633526144,-4.540210430438702,-1.7035733736478365,-0.7314519882202148,4.280974899572647,-8.93331791804387,-8.805972172663761,0.12734585541945237,0.1467905044555664,2.3100831826314967
"{'osm_id': 32551266, 'osm_type': 'yes'}",chennai_bld_000003,14,14,100.0,-2.3550878252301897,-1.6574215207781111,0.6976662363324847,1.296186089515686,2.651723576430758,-14.308008466448102,-14.698193141392299,-0.3901844024658203,0.1619577407836914,3.115127066579999
"{'osm_id': 32551325, 'osm_type': 'yes'}",chennai_bld_000004,14,14,100.0,0.22066279820033483,0.5460339614323207,0.3253711632319859,-0.23407258093357086,3.0709347447367175,-12.055509294782366,-12.882218497140068,-0.8267087255205426,-1.0494279861450195,3.516946681891862
"{'osm_id': 32551336, 'osm_type': 'yes'}",chennai_bld_000005,7,7,100.0,4.47370365687779,2.0109818322317943,-2.462722505841936,-1.9472706317901611,1.4874816118227507,-10.159525190080915,-11.684250967843193,-1.5247256415230888,-1.65081787109375,1.2019807736998627
"{'osm_id': 32666508, 'osm_type': 'yes'}",chennai_bld_000006,10,10,100.0,-0.8432745933532715,-2.1259876251220704,-1.2827131271362304,-0.4964447021484375,3.7496125405529925,-11.460336303710937,-11.793675231933594,-0.33333864212036135,-0.46050024032592773,1.3236203390463235
"{'osm_id': 32847420, 'osm_type': 'yes'}",chennai_bld_000007,4,4,100.0,-1.215619444847107,-4.764780521392822,-3.549160957336426,-3.9656379222869873,2.0897908707834016,-11.087125778198242,-14.206806182861328,-3.1196811199188232,-3.2053751945495605,2.8424334447855535
"{'osm_id': 84084660, 'osm_type': 'yes'}",chennai_bld_000008,21,21,100.0,1.612193334670294,0.19293292363484701,-1.4192602975027901,-1.3704432249069214,2.6274442978485886,-11.138461158389138,-13.33667718796503,-2.198215121314639,-1.910893440246582,2.7006905134907204
"{'osm_id': 84084671, 'osm_type': 'yes'}",chennai_bld_000009,8,8,100.0,1.0583343505859375,-1.2702218294143677,-2.3285558223724365,-2.914945125579834,3.365231327772347,-12.475732803344727,-12.773087501525879,-0.29735469818115234,0.2048192024230957,2.2532972276784657
"{'osm_id': 106356406, 'osm_type': 'yes'}",chennai_bld_000010,4,4,100.0,3.1175267696380615,2.957012176513672,-0.16051441431045532,-0.581555962562561,2.6680850995965226,-15.16495132446289,-14.859180450439453,0.3057715892791748,0.1837005615234375,1.7701343530127933
"{'osm_id': 106356412, 'osm_type': 'yes'}",chennai_bld_000011,8,8,100.0,-0.8615307807922363,-2.873621702194214,-2.0120909214019775,-2.868129253387451,2.7634718940940175,-11.739715576171875,-12.500523567199707,-0.7608077526092529,-1.8180022239685059,3.313617521255716
"{'osm_id': 106356414, 'osm_type': 'yes'}",chennai_bld_000012,2,2,100.0,-0.9225935935974121,-2.279857635498047,-1.3572639226913452,-1.3572639226913452,0.2186964750289917,-10.499314308166504,-13.71989631652832,-3.220581531524658,-3.220581531524658,2.21211576461792
"{'osm_id': 214598985, 'osm_type': 'yes'}",chennai_bld_000013,16,16,100.0,-6.737301826477051,-6.45897912979126,0.27832284569740295,0.2690141201019287,3.355275350509004,-11.81141471862793,-13.106643676757812,-1.2952284812927246,-1.9498047828674316,2.4411970027657763
"{'osm_id': 214598997, 'osm_type': 'roof'}",chennai_bld_000014,13,13,100.0,-5.117164611816406,-5.572003291203425,-0.45483882610614484,-0.053876280784606934,2.8742594570237507,-10.300211979792667,-10.539169311523438,-0.2389551309438852,-0.7382726669311523,4.42321100038648
"{'osm_id': 214599011, 'osm_type': 'roof'}",chennai_bld_000015,6,6,100.0,-5.28925355275472,-6.290130615234375,-1.0008769035339355,-1.3439908027648926,4.336250117024251,-10.151857376098633,-11.421998341878256,-1.2701403299967449,-2.4471254348754883,2.2269815664892807
"{'osm_id': 214599021, 'osm_type': 'roof'}",chennai_bld_000016,8,8,100.0,-5.524630069732666,-6.53994083404541,-1.0153112411499023,-1.015034556388855,1.7792276346607305,-11.33910083770752,-13.279412269592285,-1.9403129816055298,-1.5584278106689453,2.9687342906157292
"{'osm_id': 214599023, 'osm_type': 'yes'}",chennai_bld_000017,5,5,100.0,-5.136955642700196,-6.238016510009766,-1.101060676574707,-0.833716869354248,2.549683297175845,-12.735353088378906,-12.497000885009765,0.2383523941040039,0.6118764877319336,1.4121721546425696
"{'osm_id': 214599038, 'osm_type': 'roof'}",chennai_bld_000018,5,5,100.0,-7.288825988769531,-6.5204010009765625,0.7684248924255371,1.608802318572998,3.4398411927410546,-12.51353759765625,-12.519070434570313,-0.005531692504882812,0.37235355377197266,1.8388270060132217
"{'osm_id': 214599058, 'osm_type': 'roof'}",chennai_bld_000019,5,5,100.0,-8.243533325195312,-7.804197692871094,0.4393355369567871,0.44763755798339844,2.2229904377867538,-13.821107482910156,-11.946219635009765,1.8748872756958008,1.7157268524169922,1.7200493694096168
"{'osm_id': 214599073, 'osm_type': 'train_station'}",chennai_bld_000020,3,3,100.0,-2.82817808787028,-7.012031555175781,-4.18385378519694,-4.301363945007324,2.6067864332132724,-12.006215413411459,-9.766635258992514,2.239579359690348,2.6630029678344727,0.7472532540117707
"{'osm_id': 214599080, 'osm_type': 'yes'}",chennai_bld_000021,7,7,100.0,-5.745022365025112,-5.909050532749721,-0.16402782712663924,0.3950953483581543,3.177806449482776,-12.551806858607701,-12.584893362862724,-0.03308595929827009,2.0803937911987305,3.87941610645334
"{'osm_id': 282483335, 'osm_type': 'yes'}",chennai_bld_000022,6,6,100.0,-3.007989247639974,-0.44156452020009357,2.566425164540609,1.9816635847091675,3.996657972369825,-13.107999165852865,-12.355901082356771,0.7520979245503744,0.606165885925293,4.454270651888848
"{'osm_id': 288751006, 'osm_type': 'apartments'}",chennai_bld_000023,11,11,100.0,-2.5084746967662466,-3.171847256747159,-0.6633722998879172,-0.9362722039222717,3.161835804857856,-9.72966280850497,-9.205062866210938,0.5246008092706854,0.3097958564758301,2.2800034263475255
"{'osm_id': 339533630, 'osm_type': 'apartments'}",chennai_bld_000024,5,5,100.0,-3.7555988311767576,-4.780373001098633,-1.0247743606567383,-2.578385353088379,2.92473022140174,-10.39577407836914,-7.978112030029297,2.417662239074707,1.767007827758789,3.7647634831077257
"{'osm_id': 339533634, 'osm_type': 'apartments'}",chennai_bld_000025,4,4,100.0,-5.6868896484375,-6.235909938812256,-0.5490210056304932,-0.2999300956726074,5.99576979907767,-9.753046035766602,-8.29996395111084,1.4530811309814453,1.4980888366699219,1.6450135808342372
"{'osm_id': 339533640, 'osm_type': 'apartments'}",chennai_bld_000026,3,3,100.0,-5.797274907430013,-7.24290148417155,-1.4456265767415364,-2.740656852722168,6.777591469591955,-9.529069900512695,-6.841641108194987,2.6874287923177085,3.273050546646118,2.3647957147599032
"{'osm_id': 340078211, 'osm_type': 'apartments'}",chennai_bld_000027,6,6,100.0,-1.7764089902242024,-5.20250924428304,-3.4261000951131186,-3.5863146781921387,2.139696472184003,-16.118778228759766,-13.98153305053711,2.1372459729512534,1.8535089492797852,4.082283895895627
"{'osm_id': 354478308, 'osm_type': 'apartments'}",chennai_bld_000028,8,8,100.0,-0.25918686389923096,-1.0137873888015747,-0.7546003460884094,-0.4446401000022888,2.5232121793449833,-12.174489974975586,-11.112058639526367,1.062430739402771,1.4712061882019043,2.789989723273162
"{'osm_id': 354478384, 'osm_type': 'yes'}",chennai_bld_000029,4,4,100.0,-1.4247061014175415,-1.2733556032180786,0.15135052800178528,-0.4797552227973938,2.2198932827088718,-13.915221214294434,-14.388412475585938,-0.473191499710083,-0.7128744125366211,1.0815682434883944
"{'osm_id': 354478558, 'osm_type': 'yes'}",chennai_bld_000030,4,4,100.0,-1.962296962738037,-5.355863094329834,-3.393566131591797,-2.7732725143432617,1.227325100964112,-12.565313339233398,-12.78357219696045,-0.2182598114013672,0.7095413208007812,1.784609360492404
"{'osm_id': 354478654, 'osm_type': 'yes'}",chennai_bld_000031,2,2,100.0,-3.491088628768921,-6.0857086181640625,-2.5946199893951416,-2.5946199893951416,0.07486701011657715,-12.58533000946045,-13.731390953063965,-1.1460609436035156,-1.1460609436035156,2.1396875381469727
"{'osm_id': 354478746, 'osm_type': 'apartments'}",chennai_bld_000032,7,7,100.0,-3.1716270446777344,-2.515519278390067,0.6561077662876674,0.07198786735534668,3.8039081478466428,-12.809385027204241,-11.354973929268974,1.4544110979352678,1.9169654846191406,3.413863768597635
"{'osm_id': 354478754, 'osm_type': 'apartments'}",chennai_bld_000033,4,4,100.0,-0.8820018768310547,-2.956371784210205,-2.0743699073791504,-1.6031827926635742,2.608592082746248,-11.839052200317383,-13.63649845123291,-1.7974464893341064,-1.5822539329528809,0.7732755790237917
"{'osm_id': 354478802, 'osm_type': 'apartments'}",chennai_bld_000034,6,6,100.0,-2.816595713297526,-2.7762813568115234,0.040314277013142906,0.8966573476791382,2.6345970841569906,-9.714027404785156,-10.588352839152018,-0.8743259112040201,-0.716162919998169,1.5863911574032665
"{'osm_id': 354478839, 'osm_type': 'apartments'}",chennai_bld_000035,11,11,100.0,-0.595834341916171,-1.4100114648992366,-0.8141771663318981,0.10191631317138672,2.6369647004100956,-9.291118275035512,-9.483957464044744,-0.1928403594277122,-0.15856313705444336,1.991390210545318
"{'osm_id': 354518339, 'osm_type': 'yes'}",chennai_bld_000036,9,9,100.0,-5.407819535997179,-5.198760138617621,0.2090592384338379,-0.6925821304321289,3.2182638465403373,-13.507439507378471,-11.598953247070312,1.9084862603081598,1.7098827362060547,3.4324562872272826
"{'osm_id': 354518355, 'osm_type': 'yes'}",chennai_bld_000037,10,10,100.0,-5.280048751831055,-6.421939849853516,-1.1418912887573243,-1.221510410308838,2.8661049325175245,-14.648135375976562,-13.972747802734375,0.6753883361816406,0.9847064018249512,2.7110367011318215
"{'osm_id': 354518364, 'osm_type': 'yes'}",chennai_bld_000038,8,8,100.0,3.2486727237701416,1.7884111404418945,-1.460261344909668,-1.3245011568069458,2.084678717109831,-13.79602336883545,-14.454107284545898,-0.6580842733383179,-0.5639581680297852,3.6620358930951693
"{'osm_id': 354518464, 'osm_type': 'yes'}",chennai_bld_000039,4,4,100.0,-4.438924312591553,-4.215342998504639,0.22358131408691406,0.6016087532043457,3.4556785094883846,-14.729169845581055,-17.987701416015625,-3.258533000946045,-4.337276935577393,4.366350250600769
"{'osm_id': 354518478, 'osm_type': 'yes'}",chennai_bld_000040,4,4,100.0,-4.521686553955078,-8.397619247436523,-3.8759329319000244,-4.164247035980225,3.6723695008534243,-9.885926246643066,-10.973919868469238,-1.087993860244751,-0.6212320327758789,3.2117806345033455
"{'osm_id': 354518485, 'osm_type': 'yes'}",chennai_bld_000041,2,2,100.0,-1.3702284097671509,-2.3117170333862305,-0.9414888620376587,-0.9414888620376587,3.441759467124939,-13.116510391235352,-11.865215301513672,1.2512941360473633,1.2512941360473633,0.006199836730957031
"{'osm_id': 354518495, 'osm_type': 'yes'}",chennai_bld_000042,6,6,100.0,3.9735323588053384,1.626183032989502,-2.347349007924398,-0.7930010557174683,5.413618446737437,-7.9858957926432295,-6.9516143798828125,1.034281889597575,1.953492522239685,4.350421479209447
"{'osm_id': 354518512, 'osm_type': 'yes'}",chennai_bld_000043,5,5,100.0,6.718180084228516,6.175903701782227,-0.5422762870788574,0.33733558654785156,2.5939599535534974,-10.948609924316406,-10.552244567871094,0.39636669158935545,-0.20001983642578125,1.754673286078118
"{'osm_id': 354518531, 'osm_type': 'yes'}",chennai_bld_000044,2,2,100.0,-4.712728977203369,-3.448620080947876,1.2641088962554932,1.2641088962554932,0.1458437442779541,-11.402347564697266,-17.30199432373047,-5.8996453285217285,-5.8996453285217285,0.6447710990905762
"{'osm_id': 354518590, 'osm_type': 'yes'}",chennai_bld_000045,4,4,100.0,-0.7791654467582703,-4.082965850830078,-3.303800344467163,-2.8520114421844482,2.2281056179591743,-9.36279296875,-10.848809242248535,-1.486016035079956,-1.3001248836517334,2.232718883878833
"{'osm_id': 354518701, 'osm_type': 'yes'}",chennai_bld_000046,1,1,100.0,-2.138371706008911,-1.0916000604629517,1.0467716455459595,1.0467716455459595,0.0,-10.603330612182617,-13.820709228515625,-3.217378616333008,-3.217378616333008,0.0
"{'osm_id': 354518852, 'osm_type': 'yes'}",chennai_bld_000047,4,4,100.0,1.655346155166626,0.48479336500167847,-1.1705527305603027,-2.039346694946289,1.8382368252191004,-12.31667423248291,-13.170812606811523,-0.8541380167007446,-1.5453643798828125,3.6527664107505977
"{'osm_id': 354518926, 'osm_type': 'yes'}",chennai_bld_000048,6,6,100.0,-4.1073455810546875,-3.4584423700968423,0.6489033699035645,1.5427179336547852,2.817171960657601,-12.242865244547525,-14.226857503255209,-1.983992099761963,-0.36849021911621094,3.6216992152581877
"{'osm_id': 354518932, 'osm_type': 'yes'}",chennai_bld_000049,6,6,100.0,-8.95318603515625,-8.204701741536459,0.7484842936197916,0.23533248901367188,2.9688194462543187,-12.922821044921875,-12.67461903889974,0.2482015291849772,0.03029012680053711,2.088587183326316
"{'osm_id': 354518954, 'osm_type': 'yes'}",chennai_bld_000050,3,3,100.0,-2.987166404724121,-2.3368800481160483,0.6502865155537924,-1.2173795700073242,2.8145184156537697,-11.388542175292969,-12.486437479654947,-1.0978949864705403,-0.9990673065185547,0.5925095837405256
"{'osm_id': 354519002, 'osm_type': 'yes'}",chennai_bld_000051,2,2,100.0,-6.0555806159973145,-8.318132400512695,-2.262551784515381,-2.262551784515381,3.525550365447998,-13.882932662963867,-13.917943954467773,-0.03501129150390625,-0.03501129150390625,2.017465591430664
"{'osm_id': 354519032, 'osm_type': 'yes'}",chennai_bld_000052,7,7,100.0,4.764619009835379,3.821758270263672,-0.9428606033325195,-1.7657461166381836,1.3067975178979174,-13.41208975655692,-15.144253322056361,-1.7321626118251257,-3.126126289367676,3.5242515369801755
"{'osm_id': 354519194, 'osm_type': 'yes'}",chennai_bld_000053,3,3,100.0,3.95151424407959,2.0599486033121743,-1.8915656407674153,2.1925582885742188,6.122506239537192,-13.804999033610025,-11.43890380859375,2.3660949071248374,2.359630584716797,0.3860734704519437
"{'osm_id': 354519251, 'osm_type': 'yes'}",chennai_bld_000054,4,4,100.0,-2.6918516159057617,-3.7635254859924316,-1.07167387008667,-1.3258253335952759,1.5786737324850757,-11.061088562011719,-13.709213256835938,-2.648125171661377,-2.8647308349609375,2.449767102389764
"{'osm_id': 354519319, 'osm_type': 'yes'}",chennai_bld_000055,4,4,100.0,-0.6652142405509949,-1.6156482696533203,-0.9504339694976807,-1.2461767196655273,1.1350471354379095,-12.516133308410645,-12.463220596313477,0.052911996841430664,-0.5594758987426758,1.8309899579351956
"{'osm_id': 354519392, 'osm_type': 'yes'}",chennai_bld_000056,2,2,100.0,0.26707422733306885,-5.116975784301758,-5.384049415588379,-5.384049415588379,1.594614267349261,-9.79198169708252,-10.3516845703125,-0.5597021579742432,-0.5597021579742432,1.2982637882232666
"{'osm_id': 354519396, 'osm_type': 'yes'}",chennai_bld_000057,7,7,100.0,5.072164263044085,3.505858830043248,-1.566305160522461,-1.0889806747436523,1.5533972102602518,-10.315658569335938,-13.014636448451451,-2.6989778791155135,-3.5230369567871094,2.1757825936541737
"{'osm_id': 354519399, 'osm_type': 'yes'}",chennai_bld_000058,6,6,100.0,-3.722693761189779,-4.483717600504558,-0.7610236803690592,-0.4404902458190918,2.1453669246459546,-14.394357045491537,-12.625226338704428,1.769131024678548,1.137932300567627,2.371583437035384
"{'osm_id': 354519410, 'osm_type': 'apartments'}",chennai_bld_000059,4,4,100.0,-3.5559680461883545,-0.7737886905670166,2.782179355621338,2.283531665802002,3.0330109103661225,-12.98265552520752,-10.78284740447998,2.1998085975646973,1.7031991481781006,2.770558727582314
"{'osm_id': 354519414, 'osm_type': 'apartments'}",chennai_bld_000060,5,5,100.0,-0.05829887390136719,0.1974550247192383,0.2557538032531738,0.5594049692153931,1.9348260378177051,-13.391896057128907,-12.53403549194336,0.8578605651855469,0.6234455108642578,2.043019766232921
"{'osm_id': 354519421, 'osm_type': 'yes'}",chennai_bld_000061,7,7,100.0,2.3834727151053294,2.4180330548967635,0.034560203552246094,-0.3239169120788574,3.235593917158346,-13.118779863630023,-12.808571951729911,0.3102076394217355,0.47063732147216797,3.61573372701726
"{'osm_id': 354519464, 'osm_type': 'commercial'}",chennai_bld_000062,16,16,100.0,8.201898574829102,9.627392768859863,1.4254939556121826,0.5193576812744141,3.085411391147121,-11.321619987487793,-11.392965316772461,-0.07134544849395752,-0.14503955841064453,3.9632977638305067
"{'osm_id': 354519492, 'osm_type': 'yes'}",chennai_bld_000063,25,25,100.0,-5.4184716796875,-5.530153198242187,-0.11168227195739747,0.0024652481079101562,3.6684044672324587,-13.62621337890625,-13.09544677734375,0.5307659912109375,0.72918701171875,3.3387461982180686
"{'osm_id': 354519498, 'osm_type': 'yes'}",chennai_bld_000064,6,6,100.0,-0.8501917521158854,-1.5180602073669434,-0.6678682168324789,-1.1608314514160156,5.072400586104897,-12.669817606608072,-12.749560038248697,-0.0797411600748698,0.09778547286987305,2.406382738861032
"{'osm_id': 354519524, 'osm_type': 'apartments'}",chennai_bld_000065,5,5,100.0,1.2658025741577148,-0.9014833450317383,-2.167285919189453,-2.421231985092163,2.1031075038676232,-12.036111450195312,-10.762409210205078,1.2737028121948242,0.5012645721435547,1.4977552814738868
"{'osm_id': 354539723, 'osm_type': 'yes'}",chennai_bld_000066,7,7,100.0,-3.7128075190952847,-4.901650565011161,-1.1888431821550642,-1.1888108253479004,2.318464881757075,-9.518199375697545,-9.945382254464286,-0.4271831512451172,-0.5234031677246094,3.4097914282782513
"{'osm_id': 354539731, 'osm_type': 'yes'}",chennai_bld_000067,9,9,100.0,-5.702359517415364,-6.178247663709852,-0.4758878813849555,0.3739023208618164,3.0256679773947894,-10.434647454155815,-10.046100192599827,0.3885471026102702,0.40960025787353516,2.3825918577018563
"{'osm_id': 354539734, 'osm_type': 'yes'}",chennai_bld_000068,10,10,100.0,-3.2578121185302735,-4.20134162902832,-0.9435295104980469,-1.4547979831695557,2.328647168818755,-11.056497955322266,-11.685514831542969,-0.6290154933929444,-0.12194442749023438,2.225626885308965
"{'osm_id': 354539738, 'osm_type': 'commercial'}",chennai_bld_000069,7,7,100.0,-1.9139743532453264,-4.506649562290737,-2.592675345284598,-3.7723705768585205,2.74470748495212,-8.140706198556083,-10.530417306082589,-2.3897108350481306,-1.9710516929626465,2.71619328725977
"{'osm_id': 354539742, 'osm_type': 'yes'}",chennai_bld_000070,8,8,100.0,-5.806838035583496,-6.696102142333984,-0.8892641663551331,-0.31191277503967285,2.084384790942655,-13.58826732635498,-12.682782173156738,0.9054850339889526,0.2738652229309082,2.4236624124726927
"{'osm_id': 354539745, 'osm_type': 'yes'}",chennai_bld_000071,5,5,100.0,1.0238669395446778,-1.2185844421386718,-2.242451477050781,-3.1066997051239014,2.2543945211075203,-8.013638305664063,-7.448658752441406,0.5649797439575195,0.5837850570678711,1.212018212971694
"{'osm_id': 354539749, 'osm_type': 'yes'}",chennai_bld_000072,12,12,100.0,-3.8625310262044272,-4.8004655838012695,-0.9379348754882812,-0.593734622001648,2.9385523125781665,-10.942283630371094,-10.367151896158854,0.5751316150029501,1.0015389919281006,2.787022159963829
"{'osm_id': 354539755, 'osm_type': 'yes'}",chennai_bld_000073,7,7,100.0,-3.1136817932128906,-3.7133680071149553,-0.5996862820216587,-2.11917781829834,4.315360997966813,-10.267187935965401,-9.597184317452568,0.6700025967189244,1.390486717224121,2.670415697838995
"{'osm_id': 354539759, 'osm_type': 'yes'}",chennai_bld_000074,9,9,100.0,3.248044967651367,0.6468267440795898,-2.6012181176079645,-2.7463483810424805,3.258899877341985,-6.3891711764865455,-7.260484483506945,-0.8713134129842123,-0.20157718658447266,2.585134259887405
"{'osm_id': 354539764, 'osm_type': 'yes'}",chennai_bld_000075,6,6,100.0,0.2640821933746338,-0.837745189666748,-1.1018274625142415,0.4027746319770813,3.8440552782965733,-10.951671600341797,-11.091224670410156,-0.13955307006835938,0.44939398765563965,2.524267943830386
"{'osm_id': 354539771, 'osm_type': 'yes'}",chennai_bld_000076,11,11,100.0,-6.470774563876065,-7.709484447132457,-1.238709883256392,-1.3989672660827637,4.131846881877196,-11.88746504350142,-10.81279130415483,1.0746728723699397,0.5741710662841797,2.87749446811604
"{'osm_id': 354539778, 'osm_type': 'yes'}",chennai_bld_000077,3,3,100.0,2.9065284729003906,4.368768692016602,1.462240219116211,0.6221146583557129,1.7356583242703478,-10.240903854370117,-8.22519302368164,2.015710989634196,2.0833845138549805,1.3123801002305693
"{'osm_id': 354539781, 'osm_type': 'yes'}",chennai_bld_000078,2,2,100.0,5.571022987365723,4.051415920257568,-1.5196067094802856,-1.5196067094802856,1.0215123891830444,-13.671405792236328,-11.824793815612793,1.8466119766235352,1.8466119766235352,2.155580520629883
"{'osm_id': 354539785, 'osm_type': 'yes'}",chennai_bld_000079,2,2,100.0,-3.022618293762207,-2.384275436401367,0.6383428573608398,0.6383428573608398,4.117846488952637,-16.51641082763672,-16.32125473022461,0.1951580047607422,0.1951580047607422,5.260257720947266
"{'osm_id': 354539787, 'osm_type': 'yes'}",chennai_bld_000080,2,2,100.0,-4.203574180603027,-4.19992208480835,0.0036519765853881836,0.0036519765853881836,2.2619708776474,-13.455906867980957,-10.730494499206543,2.725412368774414,2.725412368774414,0.6294412612915039
"{'osm_id': 354539792, 'osm_type': 'yes'}",chennai_bld_000081,6,6,100.0,-2.2022884686787925,-2.548229376475016,-0.3459409872690837,-1.3747999668121338,2.2277451811885114,-10.376763025919596,-11.592267354329428,-1.2155041694641113,-1.2948265075683594,2.21749562231812
"{'osm_id': 354539794, 'osm_type': 'yes'}",chennai_bld_000082,7,7,100.0,-1.8510494232177734,-1.9557770320347376,-0.10472777911594935,0.03360098600387573,2.0803829303163153,-12.205691746303014,-13.777457101004464,-1.5717664446149553,-1.9685335159301758,1.7905193683838505
"{'osm_id': 354539797, 'osm_type': 'yes'}",chennai_bld_000083,6,6,100.0,-9.047266642252604,-8.37956428527832,0.6677024364471436,-0.21082115173339844,3.2437890248734997,-15.14245859781901,-14.740280151367188,0.40217844645182294,1.0134515762329102,2.529552853039789
"{'osm_id': 354539799, 'osm_type': 'yes'}",chennai_bld_000084,4,4,100.0,7.092341423034668,8.511353492736816,1.4190118312835693,1.3059172630310059,2.0294796688132966,-11.607120513916016,-18.475746154785156,-6.868626594543457,-1.6888041496276855,10.072340330703073
"{'osm_id': 354539805, 'osm_type': 'yes'}",chennai_bld_000085,4,4,100.0,0.9760141372680664,-3.718665838241577,-4.6946797370910645,-4.21837043762207,4.854632141764761,-7.83381462097168,-9.415095329284668,-1.5812804698944092,-2.402878999710083,1.5499995184303206
"{'osm_id': 354539807, 'osm_type': 'yes'}",chennai_bld_000086,2,2,100.0,-3.4133458137512207,-2.5571935176849365,0.8561521768569946,0.8561521768569946,1.0358678102493286,-10.067940711975098,-9.71922779083252,0.348712682723999,0.348712682723999,2.330005407333374
"{'osm_id': 354539810, 'osm_type': 'yes'}",chennai_bld_000087,2,2,100.0,7.07694673538208,5.606629371643066,-1.4703171253204346,-1.4703171253204346,0.17304015159606934,-9.252222061157227,-11.32595443725586,-2.0737318992614746,-2.0737318992614746,3.418086528778076
"{'osm_id': 354539822, 'osm_type': 'yes'}",chennai_bld_000088,2,2,100.0,-3.766787052154541,-9.396554946899414,-5.629768371582031,-5.629768371582031,1.857310533523575,-11.380777359008789,-14.885194778442383,-3.504417896270752,-3.504417896270752,3.1210780143737793
"{'osm_id': 354539825, 'osm_type': 'yes'}",chennai_bld_000089,4,4,100.0,-6.695066928863525,-6.745965957641602,-0.05089902877807617,-0.9843981266021729,4.137927646120506,-11.35683822631836,-11.324727058410645,0.032111406326293945,-1.1299095153808594,2.7340485315974403
"{'osm_id': 354539828, 'osm_type': 'yes'}",chennai_bld_000090,3,3,100.0,3.499910354614258,5.408353169759114,1.9084428151448567,2.9805374145507812,2.166099899292629,-11.518455505371094,-19.97345479329427,-8.454998652140299,-1.2680978775024414,11.163244371279632
"{'osm_id': 354539832, 'osm_type': 'yes'}",chennai_bld_000091,4,4,100.0,-2.6040849685668945,-2.6554157733917236,-0.05133092403411865,1.4200888872146606,3.4972514193255186,-13.311302185058594,-13.867673873901367,-0.5563716888427734,-0.7625842094421387,1.6033183880922435
"{'osm_id': 354539839, 'osm_type': 'hospital'}",chennai_bld_000092,6,6,100.0,4.943794250488281,3.320901870727539,-1.6228922208150227,-1.2600704431533813,2.5540095161821577,-8.301650365193685,-9.178269704182943,-0.8766189416249593,-0.9369597434997559,1.2515203520467109
"{'osm_id': 354539842, 'osm_type': 'yes'}",chennai_bld_000093,8,8,100.0,-3.3948824405670166,-5.18244743347168,-1.7875651121139526,-1.4288058280944824,1.2019654484941598,-9.804237365722656,-11.414881706237793,-1.6106443405151367,-1.3272366523742676,2.594270041118121
"{'osm_id': 354539851, 'osm_type': 'yes'}",chennai_bld_000094,5,5,100.0,-2.7365432739257813,-2.28069953918457,0.4558436393737793,-0.2986844480037689,3.7330983664140427,-12.20184326171875,-11.381307983398438,0.8205348968505859,0.5560321807861328,1.7716882210429008
"{'osm_id': 354539857, 'osm_type': 'yes'}",chennai_bld_000095,4,4,100.0,-1.0377893447875977,-3.2868494987487793,-2.2490601539611816,-1.8712667226791382,2.3115677735231133,-9.621478080749512,-9.3805570602417,0.2409212589263916,-0.05875873565673828,0.6869923732520804
"{'osm_id': 354539859, 'osm_type': 'yes'}",chennai_bld_000096,2,2,100.0,-1.2593917846679688,-1.8616163730621338,-0.602224588394165,-0.602224588394165,1.3532252311706543,-11.460652351379395,-12.150959968566895,-0.6903076171875,-0.6903076171875,0.4339447021484375
"{'osm_id': 354539865, 'osm_type': 'yes'}",chennai_bld_000097,4,4,100.0,4.361492156982422,2.5832462310791016,-1.7782460451126099,-1.6871039867401123,1.042086974464107,-11.464282989501953,-11.104952812194824,0.3593299388885498,0.35558032989501953,0.6523763696200652
"{'osm_id': 354539874, 'osm_type': 'yes'}",chennai_bld_000098,1,1,100.0,-0.48783186078071594,0.0742945522069931,0.5621263980865479,0.5621263980865479,0.0,-11.720427513122559,-12.147201538085938,-0.4267740249633789,-0.4267740249633789,0.0
"{'osm_id': 354539878, 'osm_type': 'yes'}",chennai_bld_000099,4,4,100.0,-3.0319085121154785,-4.290887355804443,-1.2589788436889648,-1.7768113613128662,1.0811887484864937,-10.22193431854248,-10.575745582580566,-0.35381126403808594,-0.3818960189819336,1.2122463190462665
"{'osm_id': 354539881, 'osm_type': 'yes'}",chennai_bld_000100,4,4,100.0,-6.375567436218262,-5.842415809631348,0.5331525802612305,0.06908059120178223,1.3025622692695753,-13.5272798538208,-10.071623802185059,3.4556565284729004,4.896900653839111,3.451177694596669
"{'osm_id': 354539882, 'osm_type': 'yes'}",chennai_bld_000101,4,4,100.0,-2.674445867538452,-5.671780586242676,-2.9973347187042236,-2.8560595512390137,1.767607754502097,-11.262561798095703,-10.644007682800293,0.6185543537139893,1.0626087188720703,1.1099655881590975
"{'osm_id': 354539884, 'osm_type': 'yes'}",chennai_bld_000102,4,4,100.0,-2.9278602600097656,-3.988783597946167,-1.060923457145691,-0.6720013618469238,1.706857073630455,-12.386648178100586,-11.864870071411133,0.5217781066894531,0.392606258392334,0.9279934398512405
